代號,名稱,年月日,報酬率％
2912,統一超,2020/07/13,-0.6897
2912,統一超,2020/07/10,-1.6949
2912,統一超,2020/07/09,-0.5059
2912,統一超,2020/07/08,-0.8361
2912,統一超,2020/07/07,-0.1669
2912,統一超,2020/07/06,1.1824
2912,統一超,2020/07/03,-1.0033
2912,統一超,2020/07/02,1.0135
2912,統一超,2020/07/01,-0.1686
2912,統一超,2020/06/30,0.6791
2912,統一超,2020/06/29,-1.8333
2912,統一超,2020/06/24,0
2912,統一超,2020/06/23,0.6711
2912,統一超,2020/06/22,-0.1675
2912,統一超,2020/06/19,0
2912,統一超,2020/06/18,-0.3339
2912,統一超,2020/06/17,0.1672
2912,統一超,2020/06/16,1.7007
2912,統一超,2020/06/15,-0.6757
2912,統一超,2020/06/12,-1.1686
2912,統一超,2020/06/11,0.335
2912,統一超,2020/06/10,1.3582
2912,統一超,2020/06/09,-0.3384
2912,統一超,2020/06/08,0.5102
2912,統一超,2020/06/05,-1.3423
2912,統一超,2020/06/04,0.1681
2912,統一超,2020/06/03,-0.1678
2912,統一超,2020/06/02,0.3367
2912,統一超,2020/06/01,0.5076
2912,統一超,2020/05/29,-0.8389
2912,統一超,2020/05/28,-0.3344
2912,統一超,2020/05/27,-0.3333
2912,統一超,2020/05/26,0.5025
2912,統一超,2020/05/25,-0.3339
2912,統一超,2020/05/22,-0.9917
2912,統一超,2020/05/21,1.5101
2912,統一超,2020/05/20,-0.8319
2912,統一超,2020/05/19,-0.3317
2912,統一超,2020/05/18,0.5
2912,統一超,2020/05/15,-0.8264
2912,統一超,2020/05/14,-0.8197
2912,統一超,2020/05/13,0.3289
2912,統一超,2020/05/12,-0.1642
2912,統一超,2020/05/11,-0.1639
2912,統一超,2020/05/08,0.6601
2912,統一超,2020/05/07,-0.8183
2912,統一超,2020/05/06,-0.6504
2912,統一超,2020/05/05,1.99
2912,統一超,2020/05/04,-2.1104
2912,統一超,2020/04/30,1.1494
2912,統一超,2020/04/29,1.6694
2912,統一超,2020/04/28,1.8707
2912,統一超,2020/04/27,2.0833
2912,統一超,2020/04/24,0.1739
2912,統一超,2020/04/23,1.5901
2912,統一超,2020/04/22,-0.3521
2912,統一超,2020/04/21,-0.8726
2912,統一超,2020/04/20,-0.1742
2912,統一超,2020/04/17,0.1745
2912,統一超,2020/04/16,-1.2069
2912,統一超,2020/04/15,-0.5146
2912,統一超,2020/04/14,0.6908
2912,統一超,2020/04/13,0.5208
2912,統一超,2020/04/10,-0.6897
2912,統一超,2020/04/09,0.346
2912,統一超,2020/04/08,0.6969
2912,統一超,2020/04/07,1.9538
2912,統一超,2020/04/06,-0.1773
2912,統一超,2020/04/01,-0.3534
2912,統一超,2020/03/31,2.1661
2912,統一超,2020/03/30,-0.3597
2912,統一超,2020/03/27,-0.1795
2912,統一超,2020/03/26,2.2018
2912,統一超,2020/03/25,2.0599
2912,統一超,2020/03/24,0.7547
2912,統一超,2020/03/23,-5.694
2912,統一超,2020/03/20,-1.9197
2912,統一超,2020/03/19,1.0582
2912,統一超,2020/03/18,-1.0471
2912,統一超,2020/03/17,4.562
2912,統一超,2020/03/16,0.1828
2912,統一超,2020/03/13,-4.5375
2912,統一超,2020/03/12,-1.5464
2912,統一超,2020/03/11,0
2912,統一超,2020/03/10,-0.6826
2912,統一超,2020/03/09,-1.1804
2912,統一超,2020/03/06,-1.9835
2912,統一超,2020/03/05,1.6807
2912,統一超,2020/03/04,0.8475
2912,統一超,2020/03/03,0
2912,統一超,2020/03/02,-0.5059
2912,統一超,2020/02/27,-0.1684
2912,統一超,2020/02/26,-1
2912,統一超,2020/02/25,1.3514
2912,統一超,2020/02/24,-2.6316
2912,統一超,2020/02/21,-1.2987
2912,統一超,2020/02/20,0
2912,統一超,2020/02/19,-0.3236
2912,統一超,2020/02/18,0.3247
2912,統一超,2020/02/17,0.6536
2912,統一超,2020/02/14,0.8237
2912,統一超,2020/02/13,0.3306
2912,統一超,2020/02/12,-0.3295
2912,統一超,2020/02/11,-0.6547
2912,統一超,2020/02/10,0.4934
2912,統一超,2020/02/07,-0.1642
2912,統一超,2020/02/06,0.1645
2912,統一超,2020/02/05,1.6722
2912,統一超,2020/02/04,-0.3333
2912,統一超,2020/02/03,0.5025
2912,統一超,2020/01/31,0
2912,統一超,2020/01/30,-3.0844
2912,統一超,2020/01/20,-0.6452
2912,統一超,2020/01/17,0.1616
2912,統一超,2020/01/16,0
2912,統一超,2020/01/15,-0.3221
2912,統一超,2020/01/14,0.1613
2912,統一超,2020/01/13,0.4862
2912,統一超,2020/01/10,0.6525
2912,統一超,2020/01/09,0.9885
2912,統一超,2020/01/08,-0.1645
2912,統一超,2020/01/07,0
2912,統一超,2020/01/06,-0.491
2912,統一超,2020/01/03,0.9917
2912,統一超,2020/01/02,-0.4934
2912,統一超,2019/12/31,-0.491
2912,統一超,2019/12/30,-1.1327
2912,統一超,2019/12/27,-0.3226
2912,統一超,2019/12/26,0
2912,統一超,2019/12/25,0.3236
2912,統一超,2019/12/24,0.1621
2912,統一超,2019/12/23,1.3136
2912,統一超,2019/12/20,-0.1639
2912,統一超,2019/12/19,-0.1637
2912,統一超,2019/12/18,0.659
2912,統一超,2019/12/17,0.9983
2912,統一超,2019/12/16,-0.8251
2912,統一超,2019/12/13,0
2912,統一超,2019/12/12,0.1653
2912,統一超,2019/12/11,0.1656
2912,統一超,2019/12/10,-0.6579
2912,統一超,2019/12/09,0
2912,統一超,2019/12/06,0
2912,統一超,2019/12/05,-0.3279
2912,統一超,2019/12/04,-1.2945
2912,統一超,2019/12/03,0.1621
2912,統一超,2019/12/02,0.982
2912,統一超,2019/11/29,-0.9724
2912,統一超,2019/11/28,0.1623
2912,統一超,2019/11/27,-0.8052
2912,統一超,2019/11/26,0.8117
2912,統一超,2019/11/25,-1.2821
2912,統一超,2019/11/22,1.6287
2912,統一超,2019/11/21,-1.6026
2912,統一超,2019/11/20,0
2912,統一超,2019/11/19,0.6452
2912,統一超,2019/11/18,0
2912,統一超,2019/11/15,1.3072
2912,統一超,2019/11/14,-0.4878
2912,統一超,2019/11/13,-0.1623
2912,統一超,2019/11/12,-0.3236
2912,統一超,2019/11/11,0
2912,統一超,2019/11/08,-0.3226
2912,統一超,2019/11/07,0.6494
2912,統一超,2019/11/06,0
2912,統一超,2019/11/05,0.6536
2912,統一超,2019/11/04,0.9901
2912,統一超,2019/11/01,-0.3289
2912,統一超,2019/10/31,-0.491
2912,統一超,2019/10/30,0.8251
2912,統一超,2019/10/29,0.1653
2912,統一超,2019/10/28,-0.165
2912,統一超,2019/10/25,-0.6557
2912,統一超,2019/10/24,0.6601
2912,統一超,2019/10/23,-1.9417
2912,統一超,2019/10/22,3.6913
2912,統一超,2019/10/21,1.0169
2912,統一超,2019/10/18,0.6826
2912,統一超,2019/10/17,0
2912,統一超,2019/10/16,0.6873
2912,統一超,2019/10/15,0.692
2912,統一超,2019/10/14,1.5817
2912,統一超,2019/10/09,-1.2153
2912,統一超,2019/10/08,0.8757
2912,統一超,2019/10/07,-0.1748
2912,統一超,2019/10/04,0
2912,統一超,2019/10/03,0
2912,統一超,2019/10/02,-0.5217
2912,統一超,2019/10/01,-0.8621
2912,統一超,2019/09/27,-0.3436
2912,統一超,2019/09/26,-0.8518
2912,統一超,2019/09/25,-0.3396
2912,統一超,2019/09/24,-0.1695
2912,統一超,2019/09/23,-0.6734
2912,統一超,2019/09/20,0.3378
2912,統一超,2019/09/19,-0.3367
2912,統一超,2019/09/18,0
2912,統一超,2019/09/17,0.678
2912,統一超,2019/09/16,0
2912,統一超,2019/09/12,-0.8403
2912,統一超,2019/09/11,0.8475
2912,統一超,2019/09/10,-0.1692
2912,統一超,2019/09/09,-0.1689
2912,統一超,2019/09/06,1.5437
2912,統一超,2019/09/05,0.5172
2912,統一超,2019/09/04,1.7544
2912,統一超,2019/09/03,-2.5641
2912,統一超,2019/09/02,0.1712
2912,統一超,2019/08/30,1.3889
2912,統一超,2019/08/29,1.5873
2912,統一超,2019/08/28,0
2912,統一超,2019/08/27,-0.5263
2912,統一超,2019/08/26,-1.2132
2912,統一超,2019/08/23,-0.5172
2912,統一超,2019/08/22,0
2912,統一超,2019/08/21,-0.6849
2912,統一超,2019/08/20,0.5164
2912,統一超,2019/08/19,-0.6838
2912,統一超,2019/08/16,0.6885
2912,統一超,2019/08/15,-0.5137
2912,統一超,2019/08/14,-0.1709
2912,統一超,2019/08/13,0.5155
2912,統一超,2019/08/12,-1.6892
2912,統一超,2019/08/08,1.0239
2912,統一超,2019/08/07,-0.1704
2912,統一超,2019/08/06,0.3419
2912,統一超,2019/08/05,-0.5102
2912,統一超,2019/08/02,-1.3423
2912,統一超,2019/08/01,-0.6667
2912,統一超,2019/07/31,0.7504
2912,統一超,2019/07/30,0.8224
2912,統一超,2019/07/29,0
2912,統一超,2019/07/26,0
2912,統一超,2019/07/25,0.9967
2912,統一超,2019/07/24,-0.9868
2912,統一超,2019/07/23,-0.6536
2912,統一超,2019/07/22,-0.1631
2912,統一超,2019/07/19,1.1551
2912,統一超,2019/07/18,0.6645
2912,統一超,2019/07/17,-0.1658
2912,統一超,2019/07/16,-0.659
2912,統一超,2019/07/15,1.1667
2912,統一超,2019/07/12,-0.8264
2912,統一超,2019/07/11,0.1656
2912,統一超,2019/07/10,-0.1653
2912,統一超,2019/07/09,-0.8197
2912,統一超,2019/07/08,0.3289
2912,統一超,2019/07/05,-0.9772
2912,統一超,2019/07/04,0.9868
2912,統一超,2019/07/03,0.9967
2912,統一超,2019/07/02,0.1664
2912,統一超,2019/07/01,0
2912,統一超,2019/06/28,-0.3317
2912,統一超,2019/06/27,0.5
2912,統一超,2019/06/26,-1.4778
2912,統一超,2019/06/25,-0.8143
2912,統一超,2019/06/24,0.491
2912,統一超,2019/06/21,-0.4886
2912,統一超,2019/06/20,0.3268
2912,統一超,2019/06/19,1.3245
2912,統一超,2019/06/18,0
2912,統一超,2019/06/17,0.6667
2912,統一超,2019/06/14,-1.4778
2912,統一超,2019/06/13,1.1628
2912,統一超,2019/06/12,0
2912,統一超,2019/06/11,-0.8237
2912,統一超,2019/06/10,0.8306
2912,統一超,2019/06/06,-0.6601
2912,統一超,2019/06/05,-0.4926
2912,統一超,2019/06/04,0.1645
2912,統一超,2019/06/03,0.9967
2912,統一超,2019/05/31,-0.6601
2912,統一超,2019/05/30,-0.6557
2912,統一超,2019/05/29,0.3289
2912,統一超,2019/05/28,-1.2987
2912,統一超,2019/05/27,1.6502
2912,統一超,2019/05/24,-0.9804
2912,統一超,2019/05/23,-0.1631
2912,統一超,2019/05/22,-2.8526
2912,統一超,2019/05/21,3.6125
2912,統一超,2019/05/20,2.1812
2912,統一超,2019/05/17,-0.1675
2912,統一超,2019/05/16,-0.5
2912,統一超,2019/05/15,0.8403
2912,統一超,2019/05/14,-0.8333
2912,統一超,2019/05/13,0.3344
2912,統一超,2019/05/10,2.926
2912,統一超,2019/05/09,-2.3529
2912,統一超,2019/05/08,-0.335
2912,統一超,2019/05/07,0.1678
2912,統一超,2019/05/06,-0.3344
2912,統一超,2019/05/03,0.3356
2912,統一超,2019/05/02,3.4722
2912,統一超,2019/04/30,1.4085
2912,統一超,2019/04/29,0
2912,統一超,2019/04/26,0
2912,統一超,2019/04/25,-0.5254
2912,統一超,2019/04/24,0
2912,統一超,2019/04/23,0.3515
2912,統一超,2019/04/22,0.8865
2912,統一超,2019/04/19,0.3559
2912,統一超,2019/04/18,-2.5997
2912,統一超,2019/04/17,-0.8591
2912,統一超,2019/04/16,0.1721
2912,統一超,2019/04/15,-0.1718
2912,統一超,2019/04/12,-0.3425
2912,統一超,2019/04/11,-0.3413
2912,統一超,2019/04/10,-0.1704
2912,統一超,2019/04/09,0.1706
2912,統一超,2019/04/08,0
2912,統一超,2019/04/03,-0.846
2912,統一超,2019/04/02,-0.8389
2912,統一超,2019/04/01,-1.8122
2912,統一超,2019/03/29,2.0168
2912,統一超,2019/03/28,0.8475
2912,統一超,2019/03/27,0.1698
2912,統一超,2019/03/26,0
2912,統一超,2019/03/25,-0.8418
2912,統一超,2019/03/22,-0.6689
2912,統一超,2019/03/21,0.6734
2912,統一超,2019/03/20,0.678
2912,統一超,2019/03/19,-0.5059
2912,統一超,2019/03/18,-0.5034
2912,統一超,2019/03/15,1.3605
2912,統一超,2019/03/14,-1.3423
2912,統一超,2019/03/13,-0.3344
2912,統一超,2019/03/12,0
2912,統一超,2019/03/11,0.3356
2912,統一超,2019/03/08,-0.5008
2912,統一超,2019/03/07,0
2912,統一超,2019/03/06,0.1672
2912,統一超,2019/03/05,-1.6447
2912,統一超,2019/03/04,-4.5526
2912,統一超,2019/02/27,0.4732
2912,統一超,2019/02/26,0
2912,統一超,2019/02/25,-0.471
2912,統一超,2019/02/22,0.4732
2912,統一超,2019/02/21,-0.3145
2912,統一超,2019/02/20,1.9231
2912,統一超,2019/02/19,-0.9524
2912,統一超,2019/02/18,-0.6309
2912,統一超,2019/02/15,0.9554
2912,統一超,2019/02/14,0.1595
2912,統一超,2019/02/13,-1.8779
2912,統一超,2019/02/12,0.4717
2912,統一超,2019/02/11,-1.3953
2912,統一超,2019/01/30,-0.1548
2912,統一超,2019/01/29,0
2912,統一超,2019/01/28,0
2912,統一超,2019/01/25,0.6231
2912,統一超,2019/01/24,1.2618
2912,統一超,2019/01/23,-0.627
2912,統一超,2019/01/22,0.6309
2912,統一超,2019/01/21,-0.9375
2912,統一超,2019/01/18,1.7488
2912,統一超,2019/01/17,0.64
2912,統一超,2019/01/16,-1.1076
2912,統一超,2019/01/15,0
2912,統一超,2019/01/14,-1.5576
2912,統一超,2019/01/11,-0.1555
2912,統一超,2019/01/10,0.626
2912,統一超,2019/01/09,2.0767
2912,統一超,2019/01/08,0
2912,統一超,2019/01/07,3.6424
2912,統一超,2019/01/04,0.8347
2912,統一超,2019/01/03,-0.3328
2912,統一超,2019/01/02,-3.3762
3008,大立光,2022/12/30,-0.4878
3008,大立光,2022/12/29,-2.8436
3008,大立光,2022/12/28,-2.5404
3008,大立光,2022/12/27,2.1226
3008,大立光,2022/12/26,-0.9346
3008,大立光,2022/12/23,0
3008,大立光,2022/12/22,-2.0595
3008,大立光,2022/12/21,-1.1312
3008,大立光,2022/12/20,-1.7778
3008,大立光,2022/12/19,1.1236
3008,大立光,2022/12/16,-1.9824
3008,大立光,2022/12/15,0.4425
3008,大立光,2022/12/14,3.1963
3008,大立光,2022/12/13,-0.4545
3008,大立光,2022/12/12,0.4566
3008,大立光,2022/12/09,-2.4499
3008,大立光,2022/12/08,-0.6637
3008,大立光,2022/12/07,-1.31
3008,大立光,2022/12/06,0
3008,大立光,2022/12/05,0
3008,大立光,2022/12/02,0
3008,大立光,2022/12/01,-0.2179
3008,大立光,2022/11/30,1.1013
3008,大立光,2022/11/29,-0.2198
3008,大立光,2022/11/28,0.6637
3008,大立光,2022/11/25,-2.7957
3008,大立光,2022/11/24,1.9737
3008,大立光,2022/11/23,0.2198
3008,大立光,2022/11/22,0.2203
3008,大立光,2022/11/21,-0.4386
3008,大立光,2022/11/18,-1.5119
3008,大立光,2022/11/17,8.6854
3008,大立光,2022/11/16,0.2353
3008,大立光,2022/11/15,3.6585
3008,大立光,2022/11/14,0.9852
3008,大立光,2022/11/11,3.3079
3008,大立光,2022/11/10,0.5115
3008,大立光,2022/11/09,1.2953
3008,大立光,2022/11/08,0.2597
3008,大立光,2022/11/07,1.0499
3008,大立光,2022/11/04,0.5277
3008,大立光,2022/11/03,0.7979
3008,大立光,2022/11/02,1.897
3008,大立光,2022/11/01,-0.2703
3008,大立光,2022/10/31,2.2099
3008,大立光,2022/10/28,-0.5495
3008,大立光,2022/10/27,0.5525
3008,大立光,2022/10/26,3.1339
3008,大立光,2022/10/25,1.4451
3008,大立光,2022/10/24,0.2899
3008,大立光,2022/10/21,-4.4321
3008,大立光,2022/10/20,1.4045
3008,大立光,2022/10/19,0.8499
3008,大立光,2022/10/18,-1.9444
3008,大立光,2022/10/17,0
3008,大立光,2022/10/14,3.1519
3008,大立光,2022/10/13,-0.2857
3008,大立光,2022/10/12,3.2448
3008,大立光,2022/10/11,-8.1301
3008,大立光,2022/10/07,0.545
3008,大立光,2022/10/06,5.1576
3008,大立光,2022/10/05,2.0468
3008,大立光,2022/10/04,4.5872
3008,大立光,2022/10/03,-2.3881
3008,大立光,2022/09/30,-2.0468
3008,大立光,2022/09/29,0
3008,大立光,2022/09/28,-9.0426
3008,大立光,2022/09/27,1.897
3008,大立光,2022/09/26,-2.122
3008,大立光,2022/09/23,-0.7895
3008,大立光,2022/09/22,0.5291
3008,大立光,2022/09/21,-1.3055
3008,大立光,2022/09/20,1.8617
3008,大立光,2022/09/19,-0.7916
3008,大立光,2022/09/16,-2.0672
3008,大立光,2022/09/15,-0.2577
3008,大立光,2022/09/14,-2.0202
3008,大立光,2022/09/13,-1
3008,大立光,2022/09/12,1.5228
3008,大立光,2022/09/08,-1.7456
3008,大立光,2022/09/07,3.886
3008,大立光,2022/09/06,0.2597
3008,大立光,2022/09/05,-1.2821
3008,大立光,2022/09/02,0.7752
3008,大立光,2022/09/01,-1.023
3008,大立光,2022/08/31,0.5141
3008,大立光,2022/08/30,2.6385
3008,大立光,2022/08/29,-4.534
3008,大立光,2022/08/26,2.0566
3008,大立光,2022/08/25,2.3684
3008,大立光,2022/08/24,-0.5236
3008,大立光,2022/08/23,-1.0363
3008,大立光,2022/08/22,-6.3107
3008,大立光,2022/08/19,1.2285
3008,大立光,2022/08/18,-0.0241
3008,大立光,2022/08/17,-1.4252
3008,大立光,2022/08/16,1.6908
3008,大立光,2022/08/15,0
3008,大立光,2022/08/12,-0.4808
3008,大立光,2022/08/11,-0.4785
3008,大立光,2022/08/10,-1.182
3008,大立光,2022/08/09,1.6827
3008,大立光,2022/08/08,-0.9524
3008,大立光,2022/08/05,2.9412
3008,大立光,2022/08/04,-1.2107
3008,大立光,2022/08/03,1.7241
3008,大立光,2022/08/02,-2.1687
3008,大立光,2022/08/01,-0.7177
3008,大立光,2022/07/29,5.2897
3008,大立光,2022/07/28,1.7949
3008,大立光,2022/07/27,1.8277
3008,大立光,2022/07/26,-0.2604
3008,大立光,2022/07/25,-0.2597
3008,大立光,2022/07/22,-1.7857
3008,大立光,2022/07/21,2.0833
3008,大立光,2022/07/20,-3.0303
3008,大立光,2022/07/19,-0.5025
3008,大立光,2022/07/18,0
3008,大立光,2022/07/15,4.4619
3008,大立光,2022/07/14,2.4194
3008,大立光,2022/07/13,1.3624
3008,大立光,2022/07/12,-2.3936
3008,大立光,2022/07/11,0.5348
3008,大立光,2022/07/08,-0.5319
3008,大立光,2022/07/07,9.9415
3008,大立光,2022/07/06,-2.5641
3008,大立光,2022/07/05,1.1527
3008,大立光,2022/07/04,2.6627
3008,大立光,2022/07/01,-2.029
3008,大立光,2022/06/30,1.4706
3008,大立光,2022/06/29,-0.5848
3008,大立光,2022/06/28,0.2933
3008,大立光,2022/06/27,2.7108
3008,大立光,2022/06/24,2.7864
3008,大立光,2022/06/23,0.9375
3008,大立光,2022/06/22,-3.6145
3008,大立光,2022/06/21,2.4691
3008,大立光,2022/06/20,-3.2836
3008,大立光,2022/06/17,-0.2976
3008,大立光,2022/06/16,-1.4663
3008,大立光,2022/06/15,-1.4451
3008,大立光,2022/06/14,-1.4245
3008,大立光,2022/06/13,-3.0387
3008,大立光,2022/06/10,-1.3624
3008,大立光,2022/06/09,2.8011
3008,大立光,2022/06/08,0.8475
3008,大立光,2022/06/07,-2.2099
3008,大立光,2022/06/06,8.3832
3008,大立光,2022/06/02,0.9063
3008,大立光,2022/06/01,-0.8982
3008,大立光,2022/05/31,-0.5952
3008,大立光,2022/05/30,1.5106
3008,大立光,2022/05/27,2.1605
3008,大立光,2022/05/26,-0.3077
3008,大立光,2022/05/25,2.5237
3008,大立光,2022/05/24,-0.9375
3008,大立光,2022/05/23,0
3008,大立光,2022/05/20,0.9464
3008,大立光,2022/05/19,-2.1605
3008,大立光,2022/05/18,0.3096
3008,大立光,2022/05/17,1.5723
3008,大立光,2022/05/16,-1.548
3008,大立光,2022/05/13,0.9375
3008,大立光,2022/05/12,-0.9288
3008,大立光,2022/05/11,-0.3086
3008,大立光,2022/05/10,3.5144
3008,大立光,2022/05/09,-2.1875
3008,大立光,2022/05/06,-2.7356
3008,大立光,2022/05/05,-0.9036
3008,大立光,2022/05/04,-0.3003
3008,大立光,2022/05/03,-1.4793
3008,大立光,2022/04/29,0
3008,大立光,2022/04/28,3.3639
3008,大立光,2022/04/27,-1.2085
3008,大立光,2022/04/26,-1.7804
3008,大立光,2022/04/25,-0.59
3008,大立光,2022/04/22,-0.2941
3008,大立光,2022/04/21,1.4925
3008,大立光,2022/04/20,2.1341
3008,大立光,2022/04/19,0.6135
3008,大立光,2022/04/18,0.3077
3008,大立光,2022/04/15,-1.2158
3008,大立光,2022/04/14,0.9202
3008,大立光,2022/04/13,-0.6098
3008,大立光,2022/04/12,1.8634
3008,大立光,2022/04/11,-3.012
3008,大立光,2022/04/08,-1.4837
3008,大立光,2022/04/07,-5.0704
3008,大立光,2022/04/06,-4.5699
3008,大立光,2022/04/01,-1.3263
3008,大立光,2022/03/31,-1.0499
3008,大立光,2022/03/30,2.1448
3008,大立光,2022/03/29,-1.8421
3008,大立光,2022/03/28,-3.3079
3008,大立光,2022/03/25,-0.5063
3008,大立光,2022/03/24,-1.25
3008,大立光,2022/03/23,0.7557
3008,大立光,2022/03/22,-0.75
3008,大立光,2022/03/21,-1.2346
3008,大立光,2022/03/18,2.7919
3008,大立光,2022/03/17,1.0256
3008,大立光,2022/03/16,-0.7634
3008,大立光,2022/03/15,-0.5459
3008,大立光,2022/03/14,1.5113
3008,大立光,2022/03/11,-0.9975
3008,大立光,2022/03/10,1.2626
3008,大立光,2022/03/09,-0.2519
3008,大立光,2022/03/08,0.2525
3008,大立光,2022/03/07,-2.2222
3008,大立光,2022/03/04,-0.7353
3008,大立光,2022/03/03,-0.2445
3008,大立光,2022/03/02,-0.2439
3008,大立光,2022/03/01,1.4851
3008,大立光,2022/02/25,-0.7371
3008,大立光,2022/02/24,-2.864
3008,大立光,2022/02/23,0.4796
3008,大立光,2022/02/22,-2.3419
3008,大立光,2022/02/21,-1.1574
3008,大立光,2022/02/18,1.171
3008,大立光,2022/02/17,0.7075
3008,大立光,2022/02/16,1.4354
3008,大立光,2022/02/15,0.4808
3008,大立光,2022/02/14,-1.4218
3008,大立光,2022/02/11,1.4423
3008,大立光,2022/02/10,-0.2398
3008,大立光,2022/02/09,0.4819
3008,大立光,2022/02/08,2.2167
3008,大立光,2022/02/07,0
3008,大立光,2022/01/26,-1.4563
3008,大立光,2022/01/25,-0.7229
3008,大立光,2022/01/24,-0.2404
3008,大立光,2022/01/21,0
3008,大立光,2022/01/20,-0.9524
3008,大立光,2022/01/19,-0.2375
3008,大立光,2022/01/18,1.2019
3008,大立光,2022/01/17,-2.8037
3008,大立光,2022/01/14,-9.8947
3008,大立光,2022/01/13,0
3008,大立光,2022/01/12,-2.5848
3008,大立光,2022/01/11,-0.202
3008,大立光,2022/01/10,-0.4024
3008,大立光,2022/01/07,-3.8685
3008,大立光,2022/01/06,-0.9579
3008,大立光,2022/01/05,-3.154
3008,大立光,2022/01/04,7.8
3008,大立光,2022/01/03,1.4199
3008,大立光,2021/12/30,2.4948
3008,大立光,2021/12/29,0
3008,大立光,2021/12/28,-1.8367
3008,大立光,2021/12/27,0.2045
3008,大立光,2021/12/24,-0.6098
3008,大立光,2021/12/23,-0.6061
3008,大立光,2021/12/22,2.6971
3008,大立光,2021/12/21,6.1674
3008,大立光,2021/12/20,1.566
3008,大立光,2021/12/17,9.828
3008,大立光,2021/12/16,0
3008,大立光,2021/12/15,-0.489
3008,大立光,2021/12/14,2.7638
3008,大立光,2021/12/13,-3.163
3008,大立光,2021/12/10,1.2315
3008,大立光,2021/12/09,-1.4563
3008,大立光,2021/12/08,-0.2421
3008,大立光,2021/12/07,1.7241
3008,大立光,2021/12/06,1.7544
3008,大立光,2021/12/03,-0.9926
3008,大立光,2021/12/02,0.75
3008,大立光,2021/12/01,0.5025
