code,年月,當季季底P/E,當季季底P/B,ROE(B)－常續利益,季底普通股市值,季別
2601,Jun-18,11.21,0.9,0.69,7917582,2
2603,Jun-18,26.09,0.83,-2.69,52160615,2
2605,Jun-18,79.01,0.56,-0.45,8695051,2
2606,Jun-18,31.19,1.17,0.61,28309343,2
2607,Jun-18,14.02,0.64,0.82,14086261,2
2608,Jun-18,13.38,2.26,2.99,18563250,2
2609,Jun-18, ,1.01,-16.38,20907216,2
2610,Jun-18,8.2,0.92,0.78,52083768,2
2611,Jun-18,87.59,0.58,-0.01,1493370,2
2612,Jun-18,17.22,0.57,1.26,5569049,2
2613,Jun-18,14.58,0.51,1.54,1548959,2
2614,Jun-18, ,1.25,-5.33,9047831,2
2615,Jun-18,15.01,1.11,0.3,37489219,2
2616,Jun-18,15.36,1.13,1.13,4493252,2
2617,Jun-18,12.53,0.71,1.64,6989675,2
2618,Jun-18,6.38,1.01,3.22,61558373,2
2630,Jun-18, ,2.14,0.89,3580694,2
2633,Jun-18,19.68,2.06,6.36,134516203,2
2634,Jun-18,11.15,2.29,4.69,29857184,2
2636,Jun-18,7.94,1.25,4.18,2904843,2
2637,Jun-18,14.89,0.67,1.85,17699491,2
2642,Jun-18,37.23,1.52,1,2424862,2
2701,Jun-18,11.62,0.8,1.38,5660236,2
2702,Jun-18, ,1.22,-1.73,1570320,2
2704,Jun-18,16.78,0.86,0.42,8402537,2
2705,Jun-18, ,0.85,-3.56,2180780,2
2706,Jun-18,10.64,0.85,1.54,7249163,2
2707,Jun-18,15.88,5.45,2.91,18885005,2
2712,Jun-18, ,2.39,-0.16,2835000,2
2722,Jun-18,67.59,2.06,-0.03,3451606,2
2723,Jun-18,16.52,5.33,5.24,53100000,2
2727,Jun-18,8.11,2,2.82,6921131,2
2731,Jun-18,13.11,3.69,5.97,7875000,2
2739,Jun-18,1600.37,2.02,-0.78,3568832,2
2748,Jun-18,18.18,4.23,2,4620845,2
2753,Jun-18, , ,16.58, ,2
2801,Jun-18,11.43,1.1,2.08,166610100,2
2809,Jun-18,6.17,1.04,2.82,37645352,2
2812,Jun-18,7.61,0.78,2.32,34413710,2
2816,Jun-18,4.74,0.82,5.55,3811984,2
2820,Jun-18,11.31,0.85,1.68,19271476,2
2832,Jun-18,8.66,0.92,2.08,7642420,2
2834,Jun-18,8.11,0.71,2.56,57852313,2
2836,Jun-18,39.86,0.66,1.42,9390167,2
2838,Jun-18,7.63,0.54,1.65,26312035,2
2845,Jun-18,9.8,0.75,2.24,32147573,2
2849,Jun-18,9.1,0.75,1.52,24121004,2
2850,Jun-18,5.6,1.1,2.87,11216687,2
2851,Jun-18,6.48,1.06,1.61,11751548,2
2852,Jun-18,5.61,0.71,4.23,4186166,2
2855,Jun-18,7.3,0.81,3.64,20647856,2
2867,Jun-18,11.07,0.85,8.93,31399505,2
2880,Jun-18,12.96,1.17,2.45,196075712,2
2881,Jun-18,6.92,1.03,2.86,522937113,2
2882,Jun-18,10.01,1.14,2.11,675900698,2
2883,Jun-18,8.37,1.04,1.65,166773828,2
2884,Jun-18,11.03,1.42,2.91,216441875,2
2885,Jun-18,6.18,0.78,2.67,164301225,2
2886,Jun-18,12.17,1.21,2.54,365835239,2
2887,Jun-18,9.31,0.93,2.57,143845358,2
2888,Jun-18,5.6,0.83,0.26,127925305,2
2889,Jun-18,9.41,0.95,1.94,29956649,2
2890,Jun-18,10.99,0.88,1.52,121550583,2
2891,Jun-18,8.79,1.37,3.02,427958909,2
2892,Jun-18,14.16,1.27,2.51,251657696,2
2897,Jun-18,7.51,0.71,1.34,20462291,2
2901,Jun-18,47.3,2.2,0.46,1866249,2
2903,Jun-18,6.56,0.96,0.73,27701177,2
2904,Jun-18,10.67,1.54,3.43,1391035,2
2905,Jun-18,5.08,1.14,8.49,18562260,2
2906,Jun-18,7.45,0.83,1.26,2415232,2
2908,Jun-18,27.68,1.57,-1.43,11701907,2
2910,Jun-18,59.26,2.57,1.18,5823428,2
2911,Jun-18, ,0.83,-1.68,2528631,2
2912,Jun-18,23.34,11.86,6.02,359189401,2
2913,Jun-18, ,0.73,-0.35,11850000,2
2915,Jun-18,1.5,1.3,12.3,58557195,2
2923,Jun-18,24.25,0.67,1.17,34196816,2
2929,Jun-18,6.54,1.78,4.33,8185736,2
2939,Jun-18,12.43,4.66,8.99,8228619,2
2945,Jun-18, , ,8.55, ,2
3002,Jun-18,25.16,0.88,0.67,1076100,2
3003,Jun-18,10.65,1.82,3.41,8047312,2
3004,Jun-18,10.15,1.96,4.62,3048261,2
3005,Jun-18,10.09,1.87,3.18,25670216,2
3006,Jun-18,11.81,1.62,4.15,11516047,2
3008,Jun-18,18.66,6.49,5.82,602288600,2
3010,Jun-18,5.92,1.16,3.97,12309948,2
3011,Jun-18, ,1.02,-0.2,1172278,2
3013,Jun-18,22.02,1.28,-0.34,2880398,2
3014,Jun-18,11.58,1.63,3.07,5999430,2
3015,Jun-18, ,0.62,0.1,4883429,2
3016,Jun-18,54.43,5.24,3.01,19976393,2
3017,Jun-18,9.46,1.17,2.08,10122332,2
3018,Jun-18,389.65,5.82,1.53,5320302,2
3019,Jun-18,17.93,2.37,2.91,26421802,2
3021,Jun-18,9.16,1.29,4.1,1528217,2
3022,Jun-18,12.45,1.54,3.66,12196865,2
3023,Jun-18,12,3.18,5.63,18777153,2
3024,Jun-18,11.56,0.74,1.13,1937327,2
3025,Jun-18,553.61,3.27,-1.25,2432556,2
3026,Jun-18,15.78,4.61,10.99,38707550,2
3027,Jun-18, ,0.72,1.57,941403,2
3028,Jun-18,9.24,1.2,2.06,5345600,2
3029,Jun-18,9.24,1.35,2.55,2803878,2
3030,Jun-18,12.14,3,8.02,14787122,2
3031,Jun-18,21.42,1.12,0.04,2986784,2
3032,Jun-18,5.32,1.63,11.64,3749734,2
3033,Jun-18,6.62,1.34,3.29,7432598,2
3034,Jun-18,13.37,3.13,5.63,83670263,2
3035,Jun-18,52.58,3.06,0.76,14863290,2
3036,Jun-18,7.76,1.23,2.77,24561692,2
3037,Jun-18,30.45,0.59,-0.61,24532625,2
3038,Jun-18,23.72,0.95,2.73,1655927,2
3040,Jun-18,22.34,1.81,1.5,2532600,2
3041,Jun-18, ,1.17,-4.22,4841456,2
3042,Jun-18,18.56,1.4,1.58,11817230,2
3043,Jun-18,12.05,15.8, ,448219,2
3044,Jun-18,9.09,1.47,3.69,44045699,2
3045,Jun-18,21.39,6.88,6.1,378001936,2
3046,Jun-18, ,2.13,0.18,1536132,2
3047,Jun-18,1876.89,1.2,3.02,2244763,2
3048,Jun-18,9.64,1.3,1.32,4084196,2
3049,Jun-18,36.52,0.84,2.15,6116668,2
3050,Jun-18,26.67,0.82,2.59,1795603,2
3051,Jun-18, ,0.77,0.57,1164689,2
3052,Jun-18,19.72,0.78,-1.97,2148297,2
3054,Jun-18, ,1.76,-0.8,2324640,2
3055,Jun-18,21.92,1.02,1.26,2696357,2
3056,Jun-18,11.38,1.12,1.24,5433107,2
3057,Jun-18, ,1.07,5.21,1367134,2
3058,Jun-18, ,0.63,-0.14,1522485,2
3059,Jun-18,44.53,1.23,0.93,11011906,2
3060,Jun-18, ,0.77,-1.23,2940517,2
3062,Jun-18,35.9,1.07,0.92,5931320,2
3090,Jun-18,10.45,3.58,11.48,15327754,2
3092,Jun-18,8.4,2.2,7.23,3245700,2
3094,Jun-18,39.04,1.73,1.55,1985160,2
3130,Jun-18,15.58,4.29,5.53,5825021,2
3138,Jun-18,8.05,0.8,3.31,483753,2
3149,Jun-18, ,1.9,3.27,2929511,2
3164,Jun-18, ,1.91,-6.73,2738459,2
3167,Jun-18,5.76,2.11,7.75,3814378,2
3189,Jun-18,48.12,0.85,0.28,23325800,2
3209,Jun-18,8.99,1.3,2.6,3261330,2
3229,Jun-18, ,2.19,0.65,1678594,2
3231,Jun-18,9.67,0.96,-0.2,62940454,2
3257,Jun-18,33.39,2.53,3.16,4329312,2
3266,Jun-18,25.28,0.8,1.98,4192537,2
3296,Jun-18, ,0.98,1.52,1458626,2
3305,Jun-18,24.05,0.76,1.41,2703130,2
3308,Jun-18, ,0.85,-4.92,822580,2
3311,Jun-18, ,0.83,-1.74,3115350,2
3312,Jun-18,10.75,0.98,3.38,1248073,2
3321,Jun-18, ,1.37,-10.43,1005700,2
3338,Jun-18,25.46,1.51,3.83,1466535,2
3346,Jun-18,14.74,3.14,2.41,4240436,2
3356,Jun-18, ,1.98,0.55,2991500,2
3376,Jun-18,15.51,1.34,1.74,16085250,2
3380,Jun-18,116.44,1.14,-0.96,11776561,2
3406,Jun-18,30.28,6.45,2.11,47740424,2
3413,Jun-18,10.64,3.96,9.53,14923125,2
3416,Jun-18,19.09,1.9,2.29,3789503,2
3419,Jun-18, ,1.6,2.25,2475864,2
3432,Jun-18, ,0.7,-3.21,1035412,2
3437,Jun-18, ,1.35,-2.87,4037796,2
3443,Jun-18,32.73,9.61,5.56,36652009,2
3447,Jun-18, , ,-12.29, ,2
3450,Jun-18,9.12,3.6,6.01,13707230,2
3454,Jun-18,14.79,2.52,3.89,6674655,2
3481,Jun-18,4.21,0.42,0.04,108975177,2
3494,Jun-18, ,0.99,-4.41,1728104,2
3501,Jun-18,8.01,1.09,4.43,6042933,2
3504,Jun-18,205.34,3.58,1.56,12375402,2
3515,Jun-18,10.02,1.38,2.79,8005394,2
3518,Jun-18, ,0.97,-4.03,1829033,2
3528,Jun-18,11.54,1.76,3.93,2380238,2
3530,Jun-18,46.79,11.8,3.89,10776706,2
3532,Jun-18,23.57,4.89,6.91,111312376,2
3533,Jun-18,11.49,2.16,4.56,18368231,2
3535,Jun-18, ,1.47,1.51,1209496,2
3543,Jun-18,13.86,0.36,1.32,1201995,2
3545,Jun-18,25.75,0.74,0.75,7939595,2
3550,Jun-18,8.08,0.97,2.19,1912500,2
3557,Jun-18, ,2.52,-0.7,1318391,2
3563,Jun-18,18.34,12.87,20.95,18534480,2
3576,Jun-18, ,1.03,-4.93,10294486,2
3583,Jun-18,13.76,2.73,4.33,6142222,2
3588,Jun-18,22.67,0.99,1.36,1294120,2
3591,Jun-18, ,0.81,0.54,2449678,2
3592,Jun-18,9.09,1.14,4.57,4191072,2
3593,Jun-18, ,1.58,-9.25,901944,2
3596,Jun-18,13.4,1.62,1.94,13938070,2
3605,Jun-18,65.63,0.65,1.58,2607014,2
3607,Jun-18, ,0.75,-7,3424785,2
3617,Jun-18,9.05,1.77,5.23,7317970,2
3622,Jun-18,17.28,0.66,1.11,2769284,2
3645,Jun-18,23.49,4.52,3.67,10291960,2
3652,Jun-18,21.26,0.95,0.25,1050263,2
3653,Jun-18,19.42,1.6,3.08,7028016,2
3661,Jun-18,16.4,2.77,4.2,8319510,2
3665,Jun-18,16.14,3.09,4.22,25432407,2
3669,Jun-18,45.63,0.85,1.33,2042227,2
3673,Jun-18,17.69,0.72,-0.85,26189097,2
3679,Jun-18,15.09,1.6,3.04,6288728,2
3682,Jun-18,-888,1.05,-2.31,34385856,2
3686,Jun-18, ,0.88,-7.6,2069786,2
3694,Jun-18, ,2.39,-1.25,4469393,2
3701,Jun-18, ,1.3,-0.77,2737154,2
3702,Jun-18,8.97,1.51,3.38,78842635,2
3703,Jun-18,12.08,0.48,0.99,10825277,2
3704,Jun-18, ,0.83,-4.53,6220596,2
3705,Jun-18,15.06,1.91,2.99,10963265,2
3706,Jun-18,11.45,0.75,1.7,27087317,2
3708,Jun-18,35.99,2.1,1.24,8103552,2
3711,Jun-18,13.35,1.58,2.23,309257369,2
3712,Jun-18, , ,0.89, ,2
4104,Jun-18,11.28,0.97,1.82,6483580,2
4106,Jun-18,18.88,1.46,1.51,2326442,2
4108,Jun-18, ,2.32,-1.79,3730445,2
4119,Jun-18,14.24,1.79,5,5317547,2
4133,Jun-18,47.36,1.96,1.05,2325235,2
4137,Jun-18,18.9,6.7,7.21,23609124,2
4142,Jun-18, ,2.23,-4.12,4277665,2
4148,Jun-18,16.56,3.43,5.49,7235842,2
4155,Jun-18,12.09,1.86,2.43,2177129,2
4164,Jun-18,14.82,0.95,2.49,4603138,2
4190,Jun-18,16.63,4.95,9.39,7880481,2
4306,Jun-18,11.94,1.18,-0.23,10548234,2
4414,Jun-18, ,0.95,-0.68,13009450,2
4426,Jun-18,14.16,1.64,2.41,4752305,2
4438,Jun-18,14.49,2.23,4.23,13489190,2
4439,Jun-18, , ,17.35, ,2
4440,Jun-18, , ,12, ,2
4526,Jun-18,25.76,1.05,2.13,5555207,2
4532,Jun-18,9.48,2.04,4.59,16184221,2
4536,Jun-18,9.89,1.63,7.1,7619798,2
4540,Jun-18,16.7,5.77,11.87,11385466,2
4545,Jun-18,81.47,1.61,-2.04,2772000,2
4551,Jun-18,15.55,4.61,3.37,12453968,2
4552,Jun-18,6.33,1.78,4.16,8650000,2
4555,Jun-18,20.15,1.85,2.12,4895616,2
4557,Jun-18,14.19,1.97,4.17,2280667,2
4560,Jun-18,9.61,2.31,7.17,3558276,2
4562,Jun-18,13.75,2.32,5.56,2782895,2
4564,Jun-18,12.65,1.78,3.39,5992448,2
4566,Jun-18,13.87,1.74,3.66,3564000,2
4571,Jun-18, , ,5.67, ,2
4572,Jun-18,16.76,3.79,6.46,4200000,2
4576,Jun-18, , ,3.69, ,2
4720,Jun-18,21.99,1.14,0.59,1244493,2
4722,Jun-18,8.28,1.39,3.41,3266938,2
4737,Jun-18,16.53,1.8,1.6,3400311,2
4739,Jun-18,16.54,3.78,3.79,11016742,2
4746,Jun-18,42.67,1.26,0.9,5078455,2
4755,Jun-18,9.74,1.74,3.09,5133960,2
4763,Jun-18,50.64,4.97,2.42,5717040,2
4764,Jun-18,7.62,2.24,7.8,5123834,2
4766,Jun-18,14.69,1.74,2.71,15227438,2
4807,Jun-18,5.93,2.51,8.64,2453688,2
4904,Jun-18,19.34,3.72,3.85,256769800,2
4906,Jun-18, ,1.02,-1.18,9511231,2
4912,Jun-18,21.15,5.11,0.36,7473249,2
4915,Jun-18,12.72,2.58,3.06,27613167,2
4916,Jun-18,9.41,2.25,3.19,2995461,2
4919,Jun-18,15.71,3.74,7.83,13075902,2
4927,Jun-18,12.42,0.71,3.05,3302213,2
4930,Jun-18,50.42,0.4,-0.59,1598170,2
4934,Jun-18, ,0.84,-7.82,3041329,2
4935,Jun-18,33.63,0.8,0.52,4805388,2
4938,Jun-18,10.41,1.14,1.45,163848706,2
4942,Jun-18,6.98,0.49,2.83,3317151,2
4943,Jun-18,17.89,9.24,4.55,31401103,2
4952,Jun-18,12.42,2.37,4.88,4657282,2
4956,Jun-18,36.11,1.15,0.62,2334486,2
4958,Jun-18,5.52,1.26,1.81,54240015,2
4960,Jun-18, ,0.63,-2.75,6790426,2
4961,Jun-18,16.51,1.93,5.59,5263651,2
4967,Jun-18,6.37,2.28,8.1,1937865,2
4968,Jun-18,18.09,3.99,4.45,4292163,2
4976,Jun-18,211.73,4.12,1.66,7008087,2
4977,Jun-18,19.99,3.63,2.01,5623166,2
4989,Jun-18,11.72,2.49,2.13,5442172,2
4994,Jun-18, ,4.51,-4.12,5241868,2
4999,Jun-18,5.76,1.18,6.24,3713408,2
5007,Jun-18,11.17,2.84,4.75,16546134,2
5203,Jun-18,12.13,1.46,3.85,5446467,2
5215,Jun-18,8.62,0.76,3.16,1352991,2
5222,Jun-18,34.63,6.12,7.89,2391035,2
5225,Jun-18,82.6,0.96,-0.45,1384828,2
5234,Jun-18,12.6,3.64,6.84,8309644,2
5243,Jun-18,13.14,1.06,1.18,6142891,2
5244,Jun-18,6.77,1.04,5.79,929375,2
5258,Jun-18,10.23,1,3.77,1483386,2
5269,Jun-18,36.53,16.75,11.89,29238019,2
5283,Jun-18,6.7,2.55,11.19,7047295,2
5284,Jun-18,11.5,1.66,3.25,2453938,2
5285,Jun-18,13.26,3.37,4.93,6847359,2
5288,Jun-18,9.11,2.22,4.81,5707114,2
5292,Jun-18, , ,3.44, ,2
5306,Jun-18,12.56,3.47,4.32,16560000,2
5388,Jun-18,13.67,2.53,0.17,17416798,2
5434,Jun-18,9.77,1.83,3.96,14517750,2
5469,Jun-18,7.5,0.46,1.42,13535602,2
5471,Jun-18,15.92,1.81,4.03,5220975,2
5484,Jun-18, ,0.89,-3.13,735780,2
5515,Jun-18,9.29,0.82,1.52,4021010,2
5519,Jun-18,15.84,0.7,1.17,2219863,2
5521,Jun-18, ,1,-0.6,3596904,2
5522,Jun-18,8.64,0.66,1.22,27068029,2
5525,Jun-18,7.75,1.24,7.05,4833002,2
5531,Jun-18,14.5,1.04,-0.74,12089846,2
5533,Jun-18,9.36,0.65,1.09,4763575,2
5534,Jun-18,5.33,1.8,1.64,27319583,2
5538,Jun-18,7.79,1.93,4.74,7207200,2
5607,Jun-18,7.96,0.77,1.31,2855647,2
5608,Jun-18, ,0.62,-2.03,3125873,2
5706,Jun-18,12.88,2.56,4,2361640,2
5871,Jun-18,7.7,2.28,6.35,126422900,2
5876,Jun-18,6.8,1.2,3.02,148479349,2
5880,Jun-18,12.22,1.08,2.04,217818249,2
5906,Jun-18,14.21,1.61,-0.78,546000,2
5907,Jun-18,7.1,0.64,2.53,6388122,2
6005,Jun-18,6.03,0.74,1.83,24510514,2
6024,Jun-18,9.31,2.15,3.64,10281448,2
6108,Jun-18,7.87,1,3.96,3693667,2
6112,Jun-18,9.06,1.77,2.97,3670692,2
6115,Jun-18,11.84,1.79,3.9,8397875,2
6116,Jun-18,5.05,0.69,1.78,29461130,2
6117,Jun-18,3.17,0.95,-2.69,1471590,2
6120,Jun-18,434.85,1.59,0.99,19101429,2
6128,Jun-18, ,1.44,-4.29,4656962,2
6133,Jun-18,38.09,0.76,1.14,1161870,2
6136,Jun-18,27.01,0.96,-0.07,2778641,2
6139,Jun-18,7.15,1.01,2.47,7544313,2
6141,Jun-18,17.81,1.84,-0.27,3257843,2
6142,Jun-18, ,0.78,-2.16,2161974,2
6152,Jun-18, ,0.89,-5.98,1521212,2
6153,Jun-18,69.97,2.38,1.13,25079937,2
6155,Jun-18,32.41,2.78,4.47,3856018,2
6164,Jun-18,59.7,0.92,0.04,1120000,2
6165,Jun-18,58,1.77,-0.3,780007,2
6166,Jun-18,29.17,2.68,1.09,11767994,2
6168,Jun-18,12.33,1.47,2.61,3987435,2
6176,Jun-18,6.92,1.24,5.99,28366647,2
6177,Jun-18,29.97,2.41,-0.58,8797065,2
6183,Jun-18,15.74,2.45,2.93,4942500,2
6184,Jun-18,11.19,1.5,2.13,5886156,2
6189,Jun-18,7.29,1.48,4.84,5084878,2
6191,Jun-18,10.64,0.48,0.2,7913631,2
6192,Jun-18,8.24,1.64,5.1,6762909,2
6196,Jun-18,13.6,2.49,3.3,12878819,2
6197,Jun-18,15.38,1.19,3.31,3642380,2
6201,Jun-18,11.53,1.25,2.04,2827640,2
6202,Jun-18,13.81,4.47,7.68,16781666,2
6205,Jun-18,10.98,1.24,2.92,2004308,2
6206,Jun-18,11.35,2.74,7.08,11187448,2
6209,Jun-18, ,1.65,-3.12,5673862,2
6213,Jun-18,12.27,2.96,3.98,21540243,2
6214,Jun-18,22.37,1.38,1.47,17752999,2
6215,Jun-18,47.84,1.42,2.29,1705453,2
6216,Jun-18,10.48,1.77,4.74,2444427,2
6224,Jun-18,12.53,2.87,5.78,5704071,2
6225,Jun-18, ,155.88,-364.61,477628,2
6226,Jun-18,26.56,0.95,1.23,1174479,2
6230,Jun-18,9.94,2.15,5.25,7555013,2
6235,Jun-18,17.89,1.32,1.94,2893307,2
6239,Jun-18,7,1.83,4.7,68954421,2
6243,Jun-18, ,1.98,0.92,1162128,2
6257,Jun-18,7.38,1.6,4.12,14817957,2
6269,Jun-18,8.35,1.79,0.94,29891154,2
6271,Jun-18,14.62,1.79,1.96,17527842,2
6277,Jun-18,10.12,3.16,5.28,10573184,2
6278,Jun-18,14.61,0.73,-0.15,8064365,2
6281,Jun-18,10.96,2.83,5.62,6466014,2
6282,Jun-18,66.27,1.2,-6.98,9789968,2
6283,Jun-18,280.53,5.16,1.65,7097760,2
6285,Jun-18,13.08,1.95,3.06,26664688,2
6288,Jun-18,28.63,1.93,1.58,4226862,2
6405,Jun-18,17.67,0.69,1.03,1302840,2
6409,Jun-18,22.38,11.82,12.09,40994885,2
6412,Jun-18,16.51,2.85,3.31,19876123,2
6414,Jun-18,12.27,4.91,2.43,34296848,2
6415,Jun-18,34.15,5.74,4.31,65721513,2
6416,Jun-18,22.46,4.05,4.11,9320795,2
6426,Jun-18,106.3,2.44,0.1,1822890,2
6431,Jun-18, ,1.42,0.06,568243,2
6438,Jun-18,12.53,2.32,4.15,3849480,2
6442,Jun-18,40.96,1.2,3.32,2428800,2
6443,Jun-18, ,1.19,-6.78,4291695,2
6449,Jun-18,17.28,3.1,4.22,6097757,2
6451,Jun-18, ,2.96,0.64,16291407,2
6456,Jun-18,8.33,2.95,3.68,67208922,2
6464,Jun-18,18.53,2.41,2.15,15087480,2
6477,Jun-18,11.79,1.22,3.15,2021358,2
6491,Jun-18,22.84,7.03,14.39,11790000,2
6504,Jun-18,15.65,4.42,5.9,12559800,2
6505,Jun-18,10.92,3.43,6.96,1166929978,2
6515,Jun-18, , ,8.61, ,2
6525,Jun-18,10.93,2.99,6.98,9257220,2
6531,Jun-18,19.9,2.32,3.55,6127414,2
6533,Jun-18,184.97,4.43,2.59,5117994,2
6541,Jun-18,-888,7.55,-20.22,22241680,2
6550,Jun-18, ,26.11,-62.65,14391774,2
6552,Jun-18,94.98,3.6,1.65,6190000,2
6558,Jun-18,14.35,2.77,4.42,2774008,2
6573,Jun-18,36.18,2.06,1.27,2952250,2
6579,Jun-18,21.36,2.03,2.69,8693520,2
6581,Jun-18,10.48,3.87,9.51,12629145,2
6582,Jun-18,13.08,1.79,3.77,5470214,2
6585,Jun-18,49.87,1.41,1.19,3097279,2
6591,Jun-18,10.99,2.27,2.51,2050310,2
6592,Jun-18, , ,8.44, ,2
6598,Jun-18, ,12.75,-56.1,2043680,2
6605,Jun-18,9.28,1.09,1.1,13348188,2
6606,Jun-18, , ,4.05, ,2
6625,Jun-18,30.05,2.85,4.66,1696760,2
6641,Jun-18, , ,6.64, ,2
6655,Jun-18,15.94,2.86,3.35,4468860,2
6657,Jun-18, , ,-12.04, ,2
6658,Jun-18, , ,4.1, ,2
6666,Jun-18, , ,10.96, ,2
6668,Jun-18,22.86,5.95,5,7445684,2
6669,Jun-18,14.5,8.37,24.18,66381000,2
6670,Jun-18,7.87,6.22,18.1,18889585,2
6671,Jun-18, , ,5.15, ,2
6672,Jun-18,11.62,2.99,12.3,3768880,2
6674,Jun-18,10.34,1.8,3.29,2788543,2
6689,Jun-18, , ,4.59, ,2
6691,Jun-18, , ,12.79, ,2
6695,Jun-18, , ,-8.29, ,2
6698,Jun-18, , ,5.45, ,2
6706,Jun-18, , ,1.57, ,2
6715,Jun-18, , ,8.71, ,2
6719,Jun-18, , ,29.4, ,2
6743,Jun-18, , ,1.12, ,2
6754,Jun-18, , ,3.09, ,2
6756,Jun-18, , ,9.75, ,2
6770,Jun-18, , ,33.44, ,2
6776,Jun-18, , ,2.91, ,2
8011,Jun-18, ,0.93,-0.56,2508813,2
8016,Jun-18,16.62,3.23,4.53,14158985,2
8021,Jun-18,10.61,0.74,1.07,3317142,2
8028,Jun-18,21.94,2.81,2.93,4532926,2
8033,Jun-18, ,2.23,1.97,1433389,2
8039,Jun-18,9.31,1.28,1.95,8803910,2
8046,Jun-18, ,0.61,-0.63,17995695,2
8070,Jun-18,5.55,1.6,4.31,8432028,2
8072,Jun-18, ,0.88,-0.07,2080000,2
8081,Jun-18,14.51,1.58,3.37,5756290,2
8101,Jun-18, ,0.81,-19.43,1082060,2
8103,Jun-18,7.4,0.87,2.98,2116374,2
8104,Jun-18,14.12,4.17,8.58,5501961,2
8105,Jun-18,10.68,0.72,0.86,6181616,2
8110,Jun-18,9.21,0.51,1.54,7316696,2
8112,Jun-18,6.22,1.85,5.66,12950507,2
8114,Jun-18,15.79,3.39,5.09,8690836,2
8131,Jun-18,10.65,1.49,3.85,16671769,2
8150,Jun-18,19.93,1.11,0.67,20421862,2
8163,Jun-18,23.48,2.82,5.22,22680000,2
8201,Jun-18, ,1.22,-1.53,951082,2
8210,Jun-18,8.93,1.83,4.56,5052395,2
8213,Jun-18,6.9,0.81,2.33,7730397,2
8215,Jun-18,15.83,1.52,4.15,6076772,2
8222,Jun-18,27.74,1.47,2.42,1309171,2
8249,Jun-18,11.61,0.96,2.87,3100142,2
8261,Jun-18,30.2,3.24,4.4,4367958,2
8271,Jun-18,7.76,1.5,4.1,3783638,2
8341,Jun-18,26.39,9.97,7.51,23972500,2
8367,Jun-18,10.97,1.12,1.99,1904533,2
8374,Jun-18,9.73,1.61,3.05,2582894,2
8404,Jun-18,21.05,2.61,1.73,12628328,2
8411,Jun-18,27.07,0.5,-1.69,2902837,2
8422,Jun-18,11.8,4.2,6.25,20797608,2
8429,Jun-18,9.43,0.63,1.73,4543602,2
8438,Jun-18,43.5,1,0.86,1207661,2
8442,Jun-18, ,2.43,3.93,2834943,2
8443,Jun-18,39.14,0.62,0.27,965260,2
8454,Jun-18,20.68,5.6,7.27,30684528,2
8462,Jun-18,23.54,8.16,7.61,9676200,2
8463,Jun-18,25.3,1.88,1.14,4305000,2
8464,Jun-18,16.84,7.14,9.04,76331710,2
8466,Jun-18,13.13,2.13,3.45,4848731,2
8467,Jun-18,18.11,1.18,4.2,1619891,2
8473,Jun-18,12.9,1.62,1.92,8831762,2
8476,Jun-18,-888,1.69,-13.36,1170027,2
8478,Jun-18,17.21,2.2,6.77,5749546,2
8481,Jun-18,10.44,2.62,4.35,3063646,2
8482,Jun-18, , ,12.76, ,2
8488,Jun-18, ,0.65,-3.55,1738125,2
8499,Jun-18,10.83,2.91,5.96,4424625,2
8926,Jun-18,16.16,1.39,2.96,16022106,2
8940,Jun-18, ,1.17,-2.74,938125,2
8996,Jun-18,20.56,2.5,7.62,4639030,2
9103,Jun-18,15.03,0.15,0.56,289799,2
910322,Jun-18,0.04,0.01,3.3,732577,2
9105,Jun-18,15.17,0.13,0.49,2182138,2
910861,Jun-18,0.11,0.01,2.39,233054,2
9110,Jun-18, ,0.05,-2.9,175484,2
911608,Jun-18, ,0.03,-4.75,24276,2
911868,Jun-18,0.55,0.02,2.57,125519,2
912000,Jun-18,0.05,0.01,13.93,88575,2
9136,Jun-18,136.4,0.04,-1.82,944000,2
9802,Jun-18,11.27,1.47,3.84,8922653,2
9902,Jun-18, ,0.78,-0.23,954997,2
9904,Jun-18,4.39,1.2,2.36,104316260,2
9905,Jun-18,16.99,1.21,1.77,8097750,2
9906,Jun-18,15.09,1.12,-1.12,1010369,2
9907,Jun-18,11.87,1.06,2.76,19818270,2
9908,Jun-18,16.25,1.37,1.6,14328935,2
9910,Jun-18,14.03,8.02,10.49,102194820,2
9911,Jun-18,9.22,2.21,3.58,8690055,2
9912,Jun-18,35.79,0.81,-0.65,500582,2
9914,Jun-18,29.55,3.92,4.59,45594908,2
9917,Jun-18,16.19,4.33,4.81,40427251,2
9918,Jun-18,22.83,2.12,2.44,6075070,2
9919,Jun-18,24.17,1,-0.67,2424650,2
9921,Jun-18,15.67,2.49,4.05,48383256,2
9924,Jun-18,8.65,1.33,4.2,6529862,2
9925,Jun-18,13.83,1.46,2.5,14521266,2
9926,Jun-18,18.39,2.63,2.44,7341714,2
9927,Jun-18,7.51,1.51,3.11,8229974,2
9928,Jun-18, ,1.2,-9.06,777736,2
9929,Jun-18,124.44,1.75,0.73,1974960,2
9930,Jun-18,12.81,3,4.18,13262972,2
9931,Jun-18,12.88,1.87,3.78,3333350,2
9933,Jun-18,12.82,2.27,1.76,37247722,2
9934,Jun-18,10.17,1.13,2.42,6506432,2
9935,Jun-18,9.18,1.94,6.46,2757533,2
